Class_Style_Color_Size	AEO_DC_From_LOC	AEO_DC_To_LOC	Allocate_Date	Ship_Date	Arrive_Date	BULK_OH_Class_Style_Color_Size_DC	BULK_OH_Class_Style_Color_Size_Alloc	Class_Style_Color_Size		QTY	0	0	Alloc	1	N		DEPLOYMENT	0	Manual Import	0000000000	FloorSet	Current_Time_Stamp
"220_1927_100_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_220_1927_100_3000_DC2959"	"BULK_OH_220_1927_100_3000_DC2959_ALC16723"	"220_1927_100_3000"	""	"60"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.27"
"220_10_300_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_220_10_300_3000_DC2959"	"BULK_OH_220_10_300_3000_DC2959_ALC16723"	"220_10_300_3000"	""	"57"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.28"
"220_18_410_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_220_18_410_4000_DC2959"	"BULK_OH_220_18_410_4000_DC2959_ALC16723"	"220_18_410_4000"	""	"10"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.28"
"2693_3370_267_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_3370_267_2000_DC2959"	"BULK_OH_2693_3370_267_2000_DC2959_ALC16723"	"2693_3370_267_2000"	""	"11"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.28"
"2694_3249_410_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2694_3249_410_2000_DC2959"	"BULK_OH_2694_3249_410_2000_DC2959_ALC16723"	"2694_3249_410_2000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.28"
"2694_3249_410_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2694_3249_410_3000_DC2959"	"BULK_OH_2694_3249_410_3000_DC2959_ALC16723"	"2694_3249_410_3000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.29"
"2694_3249_368_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2694_3249_368_4000_DC2959"	"BULK_OH_2694_3249_368_4000_DC2959_ALC16723"	"2694_3249_368_4000"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.29"
"534_9657_200_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_534_9657_200_1000_DC2959"	"BULK_OH_534_9657_200_1000_DC2959_ALC16723"	"534_9657_200_1000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.29"
"338_6967_471_2"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_2_DC2959"	"BULK_OH_338_6967_471_2_DC2959_ALC16723"	"338_6967_471_2"	""	"38"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.29"
"338_6967_471_4"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_4_DC2959"	"BULK_OH_338_6967_471_4_DC2959_ALC16723"	"338_6967_471_4"	""	"47"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.30"
"338_6967_471_6"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_6_DC2959"	"BULK_OH_338_6967_471_6_DC2959_ALC16723"	"338_6967_471_6"	""	"45"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.30"
"338_6967_471_8"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_8_DC2959"	"BULK_OH_338_6967_471_8_DC2959_ALC16723"	"338_6967_471_8"	""	"38"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.30"
"338_6967_471_10"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_10_DC2959"	"BULK_OH_338_6967_471_10_DC2959_ALC16723"	"338_6967_471_10"	""	"32"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.31"
"338_6967_471_12"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_12_DC2959"	"BULK_OH_338_6967_471_12_DC2959_ALC16723"	"338_6967_471_12"	""	"25"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.31"
"338_6967_471_14"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_14_DC2959"	"BULK_OH_338_6967_471_14_DC2959_ALC16723"	"338_6967_471_14"	""	"18"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.31"
"338_6967_471_101"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_101_DC2959"	"BULK_OH_338_6967_471_101_DC2959_ALC16723"	"338_6967_471_101"	""	"29"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.32"
"338_6967_471_201"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6967_471_201_DC2959"	"BULK_OH_338_6967_471_201_DC2959_ALC16723"	"338_6967_471_201"	""	"21"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.32"
"338_6982_53_18"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_338_6982_53_18_DC2959"	"BULK_OH_338_6982_53_18_DC2959_ALC16723"	"338_6982_53_18"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.32"
"1333_7011_857_2"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_2_DC2959"	"BULK_OH_1333_7011_857_2_DC2959_ALC16723"	"1333_7011_857_2"	""	"54"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.33"
"1333_7011_857_4"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_4_DC2959"	"BULK_OH_1333_7011_857_4_DC2959_ALC16723"	"1333_7011_857_4"	""	"56"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.33"
"1333_7011_857_6"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_6_DC2959"	"BULK_OH_1333_7011_857_6_DC2959_ALC16723"	"1333_7011_857_6"	""	"50"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.33"
"1333_7011_857_8"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_8_DC2959"	"BULK_OH_1333_7011_857_8_DC2959_ALC16723"	"1333_7011_857_8"	""	"43"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.34"
"1333_7011_857_10"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_10_DC2959"	"BULK_OH_1333_7011_857_10_DC2959_ALC16723"	"1333_7011_857_10"	""	"34"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.34"
"1333_7011_857_12"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_12_DC2959"	"BULK_OH_1333_7011_857_12_DC2959_ALC16723"	"1333_7011_857_12"	""	"34"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.34"
"1333_7011_857_14"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_14_DC2959"	"BULK_OH_1333_7011_857_14_DC2959_ALC16723"	"1333_7011_857_14"	""	"26"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.34"
"1333_7011_857_16"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_16_DC2959"	"BULK_OH_1333_7011_857_16_DC2959_ALC16723"	"1333_7011_857_16"	""	"17"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.35"
"1333_7011_857_101"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_101_DC2959"	"BULK_OH_1333_7011_857_101_DC2959_ALC16723"	"1333_7011_857_101"	""	"45"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.35"
"1333_7011_857_201"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_201_DC2959"	"BULK_OH_1333_7011_857_201_DC2959_ALC16723"	"1333_7011_857_201"	""	"32"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.35"
"1333_7011_857_301"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7011_857_301_DC2959"	"BULK_OH_1333_7011_857_301_DC2959_ALC16723"	"1333_7011_857_301"	""	"21"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.36"
"1333_7020_101_2"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7020_101_2_DC2959"	"BULK_OH_1333_7020_101_2_DC2959_ALC16723"	"1333_7020_101_2"	""	"8"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.36"
"1333_7020_101_6"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7020_101_6_DC2959"	"BULK_OH_1333_7020_101_6_DC2959_ALC16723"	"1333_7020_101_6"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.36"
"1333_7020_101_8"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7020_101_8_DC2959"	"BULK_OH_1333_7020_101_8_DC2959_ALC16723"	"1333_7020_101_8"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.36"
"1333_7020_101_101"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1333_7020_101_101_DC2959"	"BULK_OH_1333_7020_101_101_DC2959_ALC16723"	"1333_7020_101_101"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.37"
"381_3208_936_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_381_3208_936_1000_DC2959"	"BULK_OH_381_3208_936_1000_DC2959_ALC16723"	"381_3208_936_1000"	""	"13"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.37"
"381_3208_936_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_381_3208_936_3000_DC2959"	"BULK_OH_381_3208_936_3000_DC2959_ALC16723"	"381_3208_936_3000"	""	"25"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.37"
"381_3208_936_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_381_3208_936_4000_DC2959"	"BULK_OH_381_3208_936_4000_DC2959_ALC16723"	"381_3208_936_4000"	""	"18"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.38"
"381_3218_914_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_381_3218_914_2000_DC2959"	"BULK_OH_381_3218_914_2000_DC2959_ALC16723"	"381_3218_914_2000"	""	"10"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.38"
"381_3218_914_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_381_3218_914_3000_DC2959"	"BULK_OH_381_3218_914_3000_DC2959_ALC16723"	"381_3218_914_3000"	""	"16"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.38"
"181_5618_976_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_976_5000_DC2959"	"BULK_OH_181_5618_976_5000_DC2959_ALC16723"	"181_5618_976_5000"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.38"
"181_5618_410_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_410_3000_DC2959"	"BULK_OH_181_5618_410_3000_DC2959_ALC16723"	"181_5618_410_3000"	""	"17"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.39"
"181_5618_410_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_410_4000_DC2959"	"BULK_OH_181_5618_410_4000_DC2959_ALC16723"	"181_5618_410_4000"	""	"15"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.39"
"181_5618_410_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_410_6000_DC2959"	"BULK_OH_181_5618_410_6000_DC2959_ALC16723"	"181_5618_410_6000"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.39"
"181_5618_101_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_101_1000_DC2959"	"BULK_OH_181_5618_101_1000_DC2959_ALC16723"	"181_5618_101_1000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.40"
"181_5618_101_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_101_3000_DC2959"	"BULK_OH_181_5618_101_3000_DC2959_ALC16723"	"181_5618_101_3000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.40"
"181_5618_1_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_1_1000_DC2959"	"BULK_OH_181_5618_1_1000_DC2959_ALC16723"	"181_5618_1_1000"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.40"
"181_5618_1_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_1_3000_DC2959"	"BULK_OH_181_5618_1_3000_DC2959_ALC16723"	"181_5618_1_3000"	""	"10"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.40"
"181_5618_1_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_181_5618_1_6000_DC2959"	"BULK_OH_181_5618_1_6000_DC2959_ALC16723"	"181_5618_1_6000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.41"
"312_4318_300_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_312_4318_300_2000_DC2959"	"BULK_OH_312_4318_300_2000_DC2959_ALC16723"	"312_4318_300_2000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.41"
"312_4329_900_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_312_4329_900_1000_DC2959"	"BULK_OH_312_4329_900_1000_DC2959_ALC16723"	"312_4329_900_1000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.41"
"312_4329_900_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_312_4329_900_2000_DC2959"	"BULK_OH_312_4329_900_2000_DC2959_ALC16723"	"312_4329_900_2000"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.42"
"312_4329_42_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_312_4329_42_2000_DC2959"	"BULK_OH_312_4329_42_2000_DC2959_ALC16723"	"312_4329_42_2000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.42"
"1332_7042_401_2"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1332_7042_401_2_DC2959"	"BULK_OH_1332_7042_401_2_DC2959_ALC16723"	"1332_7042_401_2"	""	"11"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.42"
"1332_7042_401_4"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1332_7042_401_4_DC2959"	"BULK_OH_1332_7042_401_4_DC2959_ALC16723"	"1332_7042_401_4"	""	"25"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.43"
"1332_7042_401_6"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1332_7042_401_6_DC2959"	"BULK_OH_1332_7042_401_6_DC2959_ALC16723"	"1332_7042_401_6"	""	"29"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.43"
"1332_7042_401_8"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1332_7042_401_8_DC2959"	"BULK_OH_1332_7042_401_8_DC2959_ALC16723"	"1332_7042_401_8"	""	"16"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.43"
"1332_7042_401_12"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1332_7042_401_12_DC2959"	"BULK_OH_1332_7042_401_12_DC2959_ALC16723"	"1332_7042_401_12"	""	"9"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.43"
"1332_7042_401_101"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1332_7042_401_101_DC2959"	"BULK_OH_1332_7042_401_101_DC2959_ALC16723"	"1332_7042_401_101"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.44"
"2698_1117_342_2000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2698_1117_342_2000_DC2959"	"BULK_OH_2698_1117_342_2000_DC2959_ALC16723"	"2698_1117_342_2000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.44"
"2698_1117_342_4000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2698_1117_342_4000_DC2959"	"BULK_OH_2698_1117_342_4000_DC2959_ALC16723"	"2698_1117_342_4000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.44"
"2693_8201_368_3700"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_8201_368_3700_DC2959"	"BULK_OH_2693_8201_368_3700_DC2959_ALC16723"	"2693_8201_368_3700"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.45"
"2693_8201_368_3701"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_8201_368_3701_DC2959"	"BULK_OH_2693_8201_368_3701_DC2959_ALC16723"	"2693_8201_368_3701"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.45"
"2693_8201_368_4700"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_8201_368_4700_DC2959"	"BULK_OH_2693_8201_368_4700_DC2959_ALC16723"	"2693_8201_368_4700"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.45"
"2693_8201_368_4701"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_8201_368_4701_DC2959"	"BULK_OH_2693_8201_368_4701_DC2959_ALC16723"	"2693_8201_368_4701"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.45"
"2693_8201_368_5701"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_8201_368_5701_DC2959"	"BULK_OH_2693_8201_368_5701_DC2959_ALC16723"	"2693_8201_368_5701"	""	"6"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.46"
"2693_8201_570_6000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_2693_8201_570_6000_DC2959"	"BULK_OH_2693_8201_570_6000_DC2959_ALC16723"	"2693_8201_570_6000"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.46"
"751_3704_73_1615"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_751_3704_73_1615_DC2959"	"BULK_OH_751_3704_73_1615_DC2959_ALC16723"	"751_3704_73_1615"	""	"5"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.46"
"1522_4657_347_3000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1522_4657_347_3000_DC2959"	"BULK_OH_1522_4657_347_3000_DC2959_ALC16723"	"1522_4657_347_3000"	""	"12"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.47"
"1399_6513_309_5000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1399_6513_309_5000_DC2959"	"BULK_OH_1399_6513_309_5000_DC2959_ALC16723"	"1399_6513_309_5000"	""	"7"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.47"
"1784_2551_100_1000"	"AEO_DC_2959"	"AEO_ST_6900"	"20231118"	"20231119"	"20231122"	"BULK_OH_1784_2551_100_1000_DC2959"	"BULK_OH_1784_2551_100_1000_DC2959_ALC16723"	"1784_2551_100_1000"	""	"12"	"0"	"0"	"16723"	"1"	"N"	""	"DEPLOYMENT"	"0"	"Manual Import"	"0000000000"	" "	"2023-11-18.13.21.47"
