Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""7495_1303_73_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_7495_1303_73_3000_DC659""","""BULK_OH_7495_1303_73_3000_DC659_ALC16716""","""7495_1303_73_3000""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.35"""
"""7495_1303_73_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_7495_1303_73_4000_DC659""","""BULK_OH_7495_1303_73_4000_DC659_ALC16716""","""7495_1303_73_4000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.35"""
"""751_3449_354_1624""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3449_354_1624_DC659""","""BULK_OH_751_3449_354_1624_DC659_ALC16716""","""751_3449_354_1624""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.36"""
"""1756_3808_73_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3808_73_1000_DC659""","""BULK_OH_1756_3808_73_1000_DC659_ALC16716""","""1756_3808_73_1000""","""""","""31""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.36"""
"""1756_3808_73_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3808_73_2000_DC659""","""BULK_OH_1756_3808_73_2000_DC659_ALC16716""","""1756_3808_73_2000""","""""","""94""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.36"""
"""1756_3808_73_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3808_73_3000_DC659""","""BULK_OH_1756_3808_73_3000_DC659_ALC16716""","""1756_3808_73_3000""","""""","""150""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.37"""
"""1756_3808_73_900""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3808_73_900_DC659""","""BULK_OH_1756_3808_73_900_DC659_ALC16716""","""1756_3808_73_900""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.37"""
"""754_3727_889_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_889_1000_DC659""","""BULK_OH_754_3727_889_1000_DC659_ALC16716""","""754_3727_889_1000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.37"""
"""754_3727_889_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_889_2000_DC659""","""BULK_OH_754_3727_889_2000_DC659_ALC16716""","""754_3727_889_2000""","""""","""17""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.37"""
"""754_3727_889_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_889_3000_DC659""","""BULK_OH_754_3727_889_3000_DC659_ALC16716""","""754_3727_889_3000""","""""","""21""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.38"""
"""754_3727_889_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_889_4000_DC659""","""BULK_OH_754_3727_889_4000_DC659_ALC16716""","""754_3727_889_4000""","""""","""11""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.38"""
"""1753_3533_73_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3533_73_4000_DC659""","""BULK_OH_1753_3533_73_4000_DC659_ALC16716""","""1753_3533_73_4000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.38"""
"""752_3718_100_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3718_100_1000_DC659""","""BULK_OH_752_3718_100_1000_DC659_ALC16716""","""752_3718_100_1000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.39"""
"""752_3718_100_5000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3718_100_5000_DC659""","""BULK_OH_752_3718_100_5000_DC659_ALC16716""","""752_3718_100_5000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.39"""
"""754_3727_73_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_73_1000_DC659""","""BULK_OH_754_3727_73_1000_DC659_ALC16716""","""754_3727_73_1000""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.39"""
"""754_3727_73_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_73_2000_DC659""","""BULK_OH_754_3727_73_2000_DC659_ALC16716""","""754_3727_73_2000""","""""","""28""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.40"""
"""754_3727_73_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_73_3000_DC659""","""BULK_OH_754_3727_73_3000_DC659_ALC16716""","""754_3727_73_3000""","""""","""35""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.40"""
"""754_3727_73_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_73_4000_DC659""","""BULK_OH_754_3727_73_4000_DC659_ALC16716""","""754_3727_73_4000""","""""","""19""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.40"""
"""754_3727_73_5000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_73_5000_DC659""","""BULK_OH_754_3727_73_5000_DC659_ALC16716""","""754_3727_73_5000""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.40"""
"""754_3727_100_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_100_1000_DC659""","""BULK_OH_754_3727_100_1000_DC659_ALC16716""","""754_3727_100_1000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.41"""
"""754_3727_100_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_100_2000_DC659""","""BULK_OH_754_3727_100_2000_DC659_ALC16716""","""754_3727_100_2000""","""""","""18""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.41"""
"""754_3727_100_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_100_3000_DC659""","""BULK_OH_754_3727_100_3000_DC659_ALC16716""","""754_3727_100_3000""","""""","""22""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.41"""
"""754_3727_100_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_100_4000_DC659""","""BULK_OH_754_3727_100_4000_DC659_ALC16716""","""754_3727_100_4000""","""""","""12""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.42"""
"""752_3839_158_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3839_158_2000_DC659""","""BULK_OH_752_3839_158_2000_DC659_ALC16716""","""752_3839_158_2000""","""""","""16""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.42"""
"""752_3839_158_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3839_158_3000_DC659""","""BULK_OH_752_3839_158_3000_DC659_ALC16716""","""752_3839_158_3000""","""""","""25""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.42"""
"""1753_3840_158_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3840_158_2000_DC659""","""BULK_OH_1753_3840_158_2000_DC659_ALC16716""","""1753_3840_158_2000""","""""","""10""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.43"""
"""1753_3840_158_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3840_158_3000_DC659""","""BULK_OH_1753_3840_158_3000_DC659_ALC16716""","""1753_3840_158_3000""","""""","""15""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.43"""
"""1753_3840_158_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3840_158_4000_DC659""","""BULK_OH_1753_3840_158_4000_DC659_ALC16716""","""1753_3840_158_4000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.43"""
"""751_3809_73_1612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3809_73_1612_DC659""","""BULK_OH_751_3809_73_1612_DC659_ALC16716""","""751_3809_73_1612""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.43"""
"""751_3809_73_1623""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3809_73_1623_DC659""","""BULK_OH_751_3809_73_1623_DC659_ALC16716""","""751_3809_73_1623""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.44"""
"""751_3809_73_1624""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3809_73_1624_DC659""","""BULK_OH_751_3809_73_1624_DC659_ALC16716""","""751_3809_73_1624""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.44"""
"""751_3449_354_1615""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3449_354_1615_DC659""","""BULK_OH_751_3449_354_1615_DC659_ALC16716""","""751_3449_354_1615""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.44"""
"""2693_3241_570_6000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3241_570_6000_DC659""","""BULK_OH_2693_3241_570_6000_DC659_ALC16716""","""2693_3241_570_6000""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.45"""
"""3375_8131_615_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_1000_DC659""","""BULK_OH_3375_8131_615_1000_DC659_ALC16716""","""3375_8131_615_1000""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.45"""
"""3375_8131_615_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_2000_DC659""","""BULK_OH_3375_8131_615_2000_DC659_ALC16716""","""3375_8131_615_2000""","""""","""10""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.45"""
"""3375_8131_615_5000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_5000_DC659""","""BULK_OH_3375_8131_615_5000_DC659_ALC16716""","""3375_8131_615_5000""","""""","""16""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.45"""
"""3375_8131_615_6000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_6000_DC659""","""BULK_OH_3375_8131_615_6000_DC659_ALC16716""","""3375_8131_615_6000""","""""","""10""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.46"""
"""1341_9652_3_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_3_2000_DC659""","""BULK_OH_1341_9652_3_2000_DC659_ALC16716""","""1341_9652_3_2000""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.46"""
"""1341_9652_3_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_3_3000_DC659""","""BULK_OH_1341_9652_3_3000_DC659_ALC16716""","""1341_9652_3_3000""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.46"""
"""1341_9652_106_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_1000_DC659""","""BULK_OH_1341_9652_106_1000_DC659_ALC16716""","""1341_9652_106_1000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.47"""
"""1341_9652_106_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_2000_DC659""","""BULK_OH_1341_9652_106_2000_DC659_ALC16716""","""1341_9652_106_2000""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.47"""
"""1341_9652_106_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_3000_DC659""","""BULK_OH_1341_9652_106_3000_DC659_ALC16716""","""1341_9652_106_3000""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.47"""
"""1341_9652_309_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_1000_DC659""","""BULK_OH_1341_9652_309_1000_DC659_ALC16716""","""1341_9652_309_1000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.48"""
"""1341_9652_309_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_2000_DC659""","""BULK_OH_1341_9652_309_2000_DC659_ALC16716""","""1341_9652_309_2000""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.48"""
"""1341_9652_309_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_3000_DC659""","""BULK_OH_1341_9652_309_3000_DC659_ALC16716""","""1341_9652_309_3000""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.48"""
"""1457_1743_615_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1743_615_1000_DC659""","""BULK_OH_1457_1743_615_1000_DC659_ALC16716""","""1457_1743_615_1000""","""""","""12""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.48"""
"""1457_1743_615_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1743_615_3000_DC659""","""BULK_OH_1457_1743_615_3000_DC659_ALC16716""","""1457_1743_615_3000""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.49"""
"""1457_1722_410_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1722_410_3000_DC659""","""BULK_OH_1457_1722_410_3000_DC659_ALC16716""","""1457_1722_410_3000""","""""","""24""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.49"""
"""1455_1738_100_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1738_100_1000_DC659""","""BULK_OH_1455_1738_100_1000_DC659_ALC16716""","""1455_1738_100_1000""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.49"""
"""1455_1738_100_5000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1738_100_5000_DC659""","""BULK_OH_1455_1738_100_5000_DC659_ALC16716""","""1455_1738_100_5000""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.50"""
"""5495_2704_125_2000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2704_125_2000_DC659""","""BULK_OH_5495_2704_125_2000_DC659_ALC16716""","""5495_2704_125_2000""","""""","""12""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.50"""
"""5495_2704_125_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2704_125_3000_DC659""","""BULK_OH_5495_2704_125_3000_DC659_ALC16716""","""5495_2704_125_3000""","""""","""14""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.50"""
"""5495_2704_125_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2704_125_4000_DC659""","""BULK_OH_5495_2704_125_4000_DC659_ALC16716""","""5495_2704_125_4000""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.50"""
"""754_3632_889_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3632_889_3000_DC659""","""BULK_OH_754_3632_889_3000_DC659_ALC16716""","""754_3632_889_3000""","""""","""7""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.51"""
"""1455_1746_200_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1746_200_1000_DC659""","""BULK_OH_1455_1746_200_1000_DC659_ALC16716""","""1455_1746_200_1000""","""""","""5""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.51"""
"""1455_1746_200_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1746_200_4000_DC659""","""BULK_OH_1455_1746_200_4000_DC659_ALC16716""","""1455_1746_200_4000""","""""","""6""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.51"""
"""752_3500_417_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_417_1000_DC659""","""BULK_OH_752_3500_417_1000_DC659_ALC16716""","""752_3500_417_1000""","""""","""13""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.52"""
"""752_3500_417_5000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_417_5000_DC659""","""BULK_OH_752_3500_417_5000_DC659_ALC16716""","""752_3500_417_5000""","""""","""10""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.52"""
"""1754_3499_575_1000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3499_575_1000_DC659""","""BULK_OH_1754_3499_575_1000_DC659_ALC16716""","""1754_3499_575_1000""","""""","""28""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.52"""
"""1754_3499_575_3000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3499_575_3000_DC659""","""BULK_OH_1754_3499_575_3000_DC659_ALC16716""","""1754_3499_575_3000""","""""","""71""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.53"""
"""1754_3499_575_4000""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3499_575_4000_DC659""","""BULK_OH_1754_3499_575_4000_DC659_ALC16716""","""1754_3499_575_4000""","""""","""22""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.53"""
"""751_3787_732_1611""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1611_DC659""","""BULK_OH_751_3787_732_1611_DC659_ALC16716""","""751_3787_732_1611""","""""","""8""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.53"""
"""751_3787_732_1612""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1612_DC659""","""BULK_OH_751_3787_732_1612_DC659_ALC16716""","""751_3787_732_1612""","""""","""35""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.53"""
"""751_3787_732_1613""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1613_DC659""","""BULK_OH_751_3787_732_1613_DC659_ALC16716""","""751_3787_732_1613""","""""","""51""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.54"""
"""751_3787_732_1614""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1614_DC659""","""BULK_OH_751_3787_732_1614_DC659_ALC16716""","""751_3787_732_1614""","""""","""15""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.54"""
"""751_3787_732_1615""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1615_DC659""","""BULK_OH_751_3787_732_1615_DC659_ALC16716""","""751_3787_732_1615""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.54"""
"""751_3787_732_1622""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1622_DC659""","""BULK_OH_751_3787_732_1622_DC659_ALC16716""","""751_3787_732_1622""","""""","""15""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.55"""
"""751_3787_732_1623""","""AEO_DC_659""","""AEO_ST_6906""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1623_DC659""","""BULK_OH_751_3787_732_1623_DC659_ALC16716""","""751_3787_732_1623""","""""","""9""","""0""","""0""","""16716""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.02.55"""
