Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""1756_3560_73_6000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3560_73_6000_DC659""","""BULK_OH_1756_3560_73_6000_DC659_ALC16715""","""1756_3560_73_6000""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.36"""
"""2694_3408_437_5000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2694_3408_437_5000_DC659""","""BULK_OH_2694_3408_437_5000_DC659_ALC16715""","""2694_3408_437_5000""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.36"""
"""2694_3409_12_5000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_2694_3409_12_5000_DC659""","""BULK_OH_2694_3409_12_5000_DC659_ALC16715""","""2694_3409_12_5000""","""""","""13""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.36"""
"""496_1085_125_1616""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_496_1085_125_1616_DC659""","""BULK_OH_496_1085_125_1616_DC659_ALC16715""","""496_1085_125_1616""","""""","""20""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.37"""
"""661_1112_683_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_683_2000_DC659""","""BULK_OH_661_1112_683_2000_DC659_ALC16715""","""661_1112_683_2000""","""""","""34""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.37"""
"""661_1112_125_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_125_2000_DC659""","""BULK_OH_661_1112_125_2000_DC659_ALC16715""","""661_1112_125_2000""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.37"""
"""661_1112_125_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_125_3000_DC659""","""BULK_OH_661_1112_125_3000_DC659_ALC16715""","""661_1112_125_3000""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.38"""
"""496_1120_412_1612""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_496_1120_412_1612_DC659""","""BULK_OH_496_1120_412_1612_DC659_ALC16715""","""496_1120_412_1612""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.38"""
"""496_1120_412_1613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_496_1120_412_1613_DC659""","""BULK_OH_496_1120_412_1613_DC659_ALC16715""","""496_1120_412_1613""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.38"""
"""6495_1143_410_6000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6495_1143_410_6000_DC659""","""BULK_OH_6495_1143_410_6000_DC659_ALC16715""","""6495_1143_410_6000""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.38"""
"""661_1112_73_2000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_73_2000_DC659""","""BULK_OH_661_1112_73_2000_DC659_ALC16715""","""661_1112_73_2000""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.39"""
"""661_1112_73_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1112_73_3000_DC659""","""BULK_OH_661_1112_73_3000_DC659_ALC16715""","""661_1112_73_3000""","""""","""46""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.39"""
"""6495_1122_412_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6495_1122_412_3000_DC659""","""BULK_OH_6495_1122_412_3000_DC659_ALC16715""","""6495_1122_412_3000""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.39"""
"""6495_1122_412_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6495_1122_412_4000_DC659""","""BULK_OH_6495_1122_412_4000_DC659_ALC16715""","""6495_1122_412_4000""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.40"""
"""661_1089_125_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1089_125_3000_DC659""","""BULK_OH_661_1089_125_3000_DC659_ALC16715""","""661_1089_125_3000""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.40"""
"""661_1089_125_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_661_1089_125_4000_DC659""","""BULK_OH_661_1089_125_4000_DC659_ALC16715""","""661_1089_125_4000""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.40"""
"""3435_3745_134_8016""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_8016_DC659""","""BULK_OH_3435_3745_134_8016_DC659_ALC16715""","""3435_3745_134_8016""","""""","""9""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.41"""
"""3435_3745_134_8018""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3745_134_8018_DC659""","""BULK_OH_3435_3745_134_8018_DC659_ALC16715""","""3435_3745_134_8018""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.41"""
"""433_3687_492_8014""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_433_3687_492_8014_DC659""","""BULK_OH_433_3687_492_8014_DC659_ALC16715""","""433_3687_492_8014""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.41"""
"""3437_3693_167_8004""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_3437_3693_167_8004_DC659""","""BULK_OH_3437_3693_167_8004_DC659_ALC16715""","""3437_3693_167_8004""","""""","""115""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.42"""
"""3437_3693_167_8010""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_3437_3693_167_8010_DC659""","""BULK_OH_3437_3693_167_8010_DC659_ALC16715""","""3437_3693_167_8010""","""""","""66""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.42"""
"""235_1452_451_3000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_235_1452_451_3000_DC659""","""BULK_OH_235_1452_451_3000_DC659_ALC16715""","""235_1452_451_3000""","""""","""9""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.42"""
"""235_1452_451_4000""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_235_1452_451_4000_DC659""","""BULK_OH_235_1452_451_4000_DC659_ALC16715""","""235_1452_451_4000""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.43"""
"""6733_4966_73_3211""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3211_DC659""","""BULK_OH_6733_4966_73_3211_DC659_ALC16715""","""6733_4966_73_3211""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.43"""
"""6733_4966_73_3212""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3212_DC659""","""BULK_OH_6733_4966_73_3212_DC659_ALC16715""","""6733_4966_73_3212""","""""","""12""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.43"""
"""6733_4966_73_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3213_DC659""","""BULK_OH_6733_4966_73_3213_DC659_ALC16715""","""6733_4966_73_3213""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.43"""
"""6733_4966_73_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3411_DC659""","""BULK_OH_6733_4966_73_3411_DC659_ALC16715""","""6733_4966_73_3411""","""""","""9""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.44"""
"""6733_4966_73_3414""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3414_DC659""","""BULK_OH_6733_4966_73_3414_DC659_ALC16715""","""6733_4966_73_3414""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.44"""
"""6733_4966_73_3813""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3813_DC659""","""BULK_OH_6733_4966_73_3813_DC659_ALC16715""","""6733_4966_73_3813""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.44"""
"""6733_4966_73_3814""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_73_3814_DC659""","""BULK_OH_6733_4966_73_3814_DC659_ALC16715""","""6733_4966_73_3814""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.45"""
"""6733_4966_133_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3213_DC659""","""BULK_OH_6733_4966_133_3213_DC659_ALC16715""","""6733_4966_133_3213""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.45"""
"""6733_4966_133_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3411_DC659""","""BULK_OH_6733_4966_133_3411_DC659_ALC16715""","""6733_4966_133_3411""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.45"""
"""6733_4966_133_3413""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3413_DC659""","""BULK_OH_6733_4966_133_3413_DC659_ALC16715""","""6733_4966_133_3413""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.46"""
"""6733_4966_133_3612""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3612_DC659""","""BULK_OH_6733_4966_133_3612_DC659_ALC16715""","""6733_4966_133_3612""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.46"""
"""6733_4966_133_3613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_133_3613_DC659""","""BULK_OH_6733_4966_133_3613_DC659_ALC16715""","""6733_4966_133_3613""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.46"""
"""6733_4966_153_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3213_DC659""","""BULK_OH_6733_4966_153_3213_DC659_ALC16715""","""6733_4966_153_3213""","""""","""11""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.47"""
"""6733_4966_153_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3411_DC659""","""BULK_OH_6733_4966_153_3411_DC659_ALC16715""","""6733_4966_153_3411""","""""","""12""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.47"""
"""6733_4966_153_3413""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3413_DC659""","""BULK_OH_6733_4966_153_3413_DC659_ALC16715""","""6733_4966_153_3413""","""""","""20""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.47"""
"""6733_4966_153_3414""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3414_DC659""","""BULK_OH_6733_4966_153_3414_DC659_ALC16715""","""6733_4966_153_3414""","""""","""9""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.47"""
"""6733_4966_153_3614""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3614_DC659""","""BULK_OH_6733_4966_153_3614_DC659_ALC16715""","""6733_4966_153_3614""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.48"""
"""6733_4966_153_3814""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4966_153_3814_DC659""","""BULK_OH_6733_4966_153_3814_DC659_ALC16715""","""6733_4966_153_3814""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.48"""
"""6733_4971_18_3212""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3212_DC659""","""BULK_OH_6733_4971_18_3212_DC659_ALC16715""","""6733_4971_18_3212""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.48"""
"""6733_4971_18_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3411_DC659""","""BULK_OH_6733_4971_18_3411_DC659_ALC16715""","""6733_4971_18_3411""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.49"""
"""6733_4971_18_3413""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3413_DC659""","""BULK_OH_6733_4971_18_3413_DC659_ALC16715""","""6733_4971_18_3413""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.49"""
"""6733_4971_18_3612""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3612_DC659""","""BULK_OH_6733_4971_18_3612_DC659_ALC16715""","""6733_4971_18_3612""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.49"""
"""6733_4971_18_3613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_18_3613_DC659""","""BULK_OH_6733_4971_18_3613_DC659_ALC16715""","""6733_4971_18_3613""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.50"""
"""6733_4971_121_3212""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3212_DC659""","""BULK_OH_6733_4971_121_3212_DC659_ALC16715""","""6733_4971_121_3212""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.50"""
"""6733_4971_121_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3213_DC659""","""BULK_OH_6733_4971_121_3213_DC659_ALC16715""","""6733_4971_121_3213""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.50"""
"""6733_4971_121_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3411_DC659""","""BULK_OH_6733_4971_121_3411_DC659_ALC16715""","""6733_4971_121_3411""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.51"""
"""6733_4971_121_3413""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3413_DC659""","""BULK_OH_6733_4971_121_3413_DC659_ALC16715""","""6733_4971_121_3413""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.51"""
"""6733_4971_121_3612""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3612_DC659""","""BULK_OH_6733_4971_121_3612_DC659_ALC16715""","""6733_4971_121_3612""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.51"""
"""6733_4971_121_3613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_121_3613_DC659""","""BULK_OH_6733_4971_121_3613_DC659_ALC16715""","""6733_4971_121_3613""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.52"""
"""6733_4971_172_3212""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_172_3212_DC659""","""BULK_OH_6733_4971_172_3212_DC659_ALC16715""","""6733_4971_172_3212""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.52"""
"""6733_4971_172_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_172_3411_DC659""","""BULK_OH_6733_4971_172_3411_DC659_ALC16715""","""6733_4971_172_3411""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.52"""
"""6733_4971_172_3613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_6733_4971_172_3613_DC659""","""BULK_OH_6733_4971_172_3613_DC659_ALC16715""","""6733_4971_172_3613""","""""","""6""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.52"""
"""737_4970_121_3211""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_121_3211_DC659""","""BULK_OH_737_4970_121_3211_DC659_ALC16715""","""737_4970_121_3211""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.53"""
"""737_4970_121_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_121_3213_DC659""","""BULK_OH_737_4970_121_3213_DC659_ALC16715""","""737_4970_121_3213""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.53"""
"""737_4970_18_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4970_18_3213_DC659""","""BULK_OH_737_4970_18_3213_DC659_ALC16715""","""737_4970_18_3213""","""""","""5""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.53"""
"""737_4967_153_3212""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3212_DC659""","""BULK_OH_737_4967_153_3212_DC659_ALC16715""","""737_4967_153_3212""","""""","""18""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.54"""
"""737_4967_153_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3213_DC659""","""BULK_OH_737_4967_153_3213_DC659_ALC16715""","""737_4967_153_3213""","""""","""10""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.54"""
"""737_4967_153_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3411_DC659""","""BULK_OH_737_4967_153_3411_DC659_ALC16715""","""737_4967_153_3411""","""""","""14""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.54"""
"""737_4967_153_3414""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3414_DC659""","""BULK_OH_737_4967_153_3414_DC659_ALC16715""","""737_4967_153_3414""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.55"""
"""737_4967_153_3613""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_153_3613_DC659""","""BULK_OH_737_4967_153_3613_DC659_ALC16715""","""737_4967_153_3613""","""""","""14""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.55"""
"""737_4967_73_3211""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3211_DC659""","""BULK_OH_737_4967_73_3211_DC659_ALC16715""","""737_4967_73_3211""","""""","""8""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.55"""
"""737_4967_73_3212""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3212_DC659""","""BULK_OH_737_4967_73_3212_DC659_ALC16715""","""737_4967_73_3212""","""""","""13""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.56"""
"""737_4967_73_3213""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3213_DC659""","""BULK_OH_737_4967_73_3213_DC659_ALC16715""","""737_4967_73_3213""","""""","""7""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.56"""
"""737_4967_73_3411""","""AEO_DC_659""","""AEO_ST_6904""","""20231118""","""20231119""","""20231122""","""BULK_OH_737_4967_73_3411_DC659""","""BULK_OH_737_4967_73_3411_DC659_ALC16715""","""737_4967_73_3411""","""""","""11""","""0""","""0""","""16715""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.58.56"""
