Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""2693_3359_368_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3359_368_6000_DC2959""","""BULK_OH_2693_3359_368_6000_DC2959_ALC16717""","""2693_3359_368_6000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.44"""
"""2693_3359_289_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3359_289_1000_DC2959""","""BULK_OH_2693_3359_289_1000_DC2959_ALC16717""","""2693_3359_289_1000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.44"""
"""2693_3359_437_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3359_437_6000_DC2959""","""BULK_OH_2693_3359_437_6000_DC2959_ALC16717""","""2693_3359_437_6000""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.45"""
"""2693_3359_100_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3359_100_6000_DC2959""","""BULK_OH_2693_3359_100_6000_DC2959_ALC16717""","""2693_3359_100_6000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.45"""
"""2693_3241_368_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3241_368_5000_DC2959""","""BULK_OH_2693_3241_368_5000_DC2959_ALC16717""","""2693_3241_368_5000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.45"""
"""153_5681_401_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_153_5681_401_2000_DC2959""","""BULK_OH_153_5681_401_2000_DC2959_ALC16717""","""153_5681_401_2000""","""""","""16""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.46"""
"""7495_1303_73_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_7495_1303_73_2000_DC2959""","""BULK_OH_7495_1303_73_2000_DC2959_ALC16717""","""7495_1303_73_2000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.46"""
"""7495_1303_73_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_7495_1303_73_3000_DC2959""","""BULK_OH_7495_1303_73_3000_DC2959_ALC16717""","""7495_1303_73_3000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.46"""
"""7495_1303_73_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_7495_1303_73_4000_DC2959""","""BULK_OH_7495_1303_73_4000_DC2959_ALC16717""","""7495_1303_73_4000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.47"""
"""2351_4069_106_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2351_4069_106_1000_DC2959""","""BULK_OH_2351_4069_106_1000_DC2959_ALC16717""","""2351_4069_106_1000""","""""","""18""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.47"""
"""2351_4069_106_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2351_4069_106_2000_DC2959""","""BULK_OH_2351_4069_106_2000_DC2959_ALC16717""","""2351_4069_106_2000""","""""","""28""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.47"""
"""119_6118_436_3434""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_119_6118_436_3434_DC2959""","""BULK_OH_119_6118_436_3434_DC2959_ALC16717""","""119_6118_436_3434""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.48"""
"""119_6118_436_3830""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_119_6118_436_3830_DC2959""","""BULK_OH_119_6118_436_3830_DC2959_ALC16717""","""119_6118_436_3830""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.48"""
"""751_3449_354_1623""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3449_354_1623_DC2959""","""BULK_OH_751_3449_354_1623_DC2959_ALC16717""","""751_3449_354_1623""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.48"""
"""751_3435_125_1615""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3435_125_1615_DC2959""","""BULK_OH_751_3435_125_1615_DC2959_ALC16717""","""751_3435_125_1615""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.48"""
"""1754_3370_158_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_158_2000_DC2959""","""BULK_OH_1754_3370_158_2000_DC2959_ALC16717""","""1754_3370_158_2000""","""""","""16""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.49"""
"""1754_3370_158_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_158_3000_DC2959""","""BULK_OH_1754_3370_158_3000_DC2959_ALC16717""","""1754_3370_158_3000""","""""","""26""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.49"""
"""1754_3370_158_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_158_5000_DC2959""","""BULK_OH_1754_3370_158_5000_DC2959_ALC16717""","""1754_3370_158_5000""","""""","""10""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.49"""
"""1754_3370_570_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_570_1000_DC2959""","""BULK_OH_1754_3370_570_1000_DC2959_ALC16717""","""1754_3370_570_1000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.50"""
"""1754_3370_570_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_570_2000_DC2959""","""BULK_OH_1754_3370_570_2000_DC2959_ALC16717""","""1754_3370_570_2000""","""""","""19""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.50"""
"""1754_3370_570_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_570_3000_DC2959""","""BULK_OH_1754_3370_570_3000_DC2959_ALC16717""","""1754_3370_570_3000""","""""","""24""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.50"""
"""1754_3370_570_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_570_4000_DC2959""","""BULK_OH_1754_3370_570_4000_DC2959_ALC16717""","""1754_3370_570_4000""","""""","""16""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.51"""
"""1754_3370_570_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3370_570_5000_DC2959""","""BULK_OH_1754_3370_570_5000_DC2959_ALC16717""","""1754_3370_570_5000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.51"""
"""1756_3808_73_900""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1756_3808_73_900_DC2959""","""BULK_OH_1756_3808_73_900_DC2959_ALC16717""","""1756_3808_73_900""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.51"""
"""754_3727_889_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_889_1000_DC2959""","""BULK_OH_754_3727_889_1000_DC2959_ALC16717""","""754_3727_889_1000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.52"""
"""751_3094_158_1615""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3094_158_1615_DC2959""","""BULK_OH_751_3094_158_1615_DC2959_ALC16717""","""751_3094_158_1615""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.52"""
"""752_3721_574_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3721_574_5000_DC2959""","""BULK_OH_752_3721_574_5000_DC2959_ALC16717""","""752_3721_574_5000""","""""","""14""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.52"""
"""752_3718_100_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3718_100_2000_DC2959""","""BULK_OH_752_3718_100_2000_DC2959_ALC16717""","""752_3718_100_2000""","""""","""12""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.53"""
"""752_3718_100_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3718_100_3000_DC2959""","""BULK_OH_752_3718_100_3000_DC2959_ALC16717""","""752_3718_100_3000""","""""","""13""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.53"""
"""752_3718_100_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3718_100_4000_DC2959""","""BULK_OH_752_3718_100_4000_DC2959_ALC16717""","""752_3718_100_4000""","""""","""8""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.53"""
"""752_3718_100_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3718_100_5000_DC2959""","""BULK_OH_752_3718_100_5000_DC2959_ALC16717""","""752_3718_100_5000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.54"""
"""754_3727_100_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3727_100_1000_DC2959""","""BULK_OH_754_3727_100_1000_DC2959_ALC16717""","""754_3727_100_1000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.54"""
"""752_3839_158_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3839_158_2000_DC2959""","""BULK_OH_752_3839_158_2000_DC2959_ALC16717""","""752_3839_158_2000""","""""","""26""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.54"""
"""752_3839_158_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3839_158_3000_DC2959""","""BULK_OH_752_3839_158_3000_DC2959_ALC16717""","""752_3839_158_3000""","""""","""26""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.55"""
"""1753_3840_158_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3840_158_3000_DC2959""","""BULK_OH_1753_3840_158_3000_DC2959_ALC16717""","""1753_3840_158_3000""","""""","""12""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.55"""
"""751_3809_73_1623""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3809_73_1623_DC2959""","""BULK_OH_751_3809_73_1623_DC2959_ALC16717""","""751_3809_73_1623""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.55"""
"""751_3449_354_1612""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3449_354_1612_DC2959""","""BULK_OH_751_3449_354_1612_DC2959_ALC16717""","""751_3449_354_1612""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.56"""
"""1165_9198_12_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1165_9198_12_2000_DC2959""","""BULK_OH_1165_9198_12_2000_DC2959_ALC16717""","""1165_9198_12_2000""","""""","""12""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.56"""
"""1165_9198_12_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1165_9198_12_6000_DC2959""","""BULK_OH_1165_9198_12_6000_DC2959_ALC16717""","""1165_9198_12_6000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.56"""
"""2693_3241_368_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3241_368_6000_DC2959""","""BULK_OH_2693_3241_368_6000_DC2959_ALC16717""","""2693_3241_368_6000""","""""","""10""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.57"""
"""2693_3241_570_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3241_570_6000_DC2959""","""BULK_OH_2693_3241_570_6000_DC2959_ALC16717""","""2693_3241_570_6000""","""""","""13""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.57"""
"""2370_8142_410_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2370_8142_410_6000_DC2959""","""BULK_OH_2370_8142_410_6000_DC2959_ALC16717""","""2370_8142_410_6000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.57"""
"""2153_5682_600_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2153_5682_600_3000_DC2959""","""BULK_OH_2153_5682_600_3000_DC2959_ALC16717""","""2153_5682_600_3000""","""""","""28""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.58"""
"""2153_5682_600_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2153_5682_600_4000_DC2959""","""BULK_OH_2153_5682_600_4000_DC2959_ALC16717""","""2153_5682_600_4000""","""""","""25""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.58"""
"""2153_5688_300_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2153_5688_300_1000_DC2959""","""BULK_OH_2153_5688_300_1000_DC2959_ALC16717""","""2153_5688_300_1000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.58"""
"""2153_5688_300_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2153_5688_300_2000_DC2959""","""BULK_OH_2153_5688_300_2000_DC2959_ALC16717""","""2153_5688_300_2000""","""""","""10""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.58"""
"""2153_5688_300_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_2153_5688_300_5000_DC2959""","""BULK_OH_2153_5688_300_5000_DC2959_ALC16717""","""2153_5688_300_5000""","""""","""11""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.59"""
"""1341_9652_3_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_3_2000_DC2959""","""BULK_OH_1341_9652_3_2000_DC2959_ALC16717""","""1341_9652_3_2000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.59"""
"""1341_9652_3_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_3_3000_DC2959""","""BULK_OH_1341_9652_3_3000_DC2959_ALC16717""","""1341_9652_3_3000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.05.59"""
"""1341_9652_106_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_2000_DC2959""","""BULK_OH_1341_9652_106_2000_DC2959_ALC16717""","""1341_9652_106_2000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.00"""
"""1341_9652_106_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_3000_DC2959""","""BULK_OH_1341_9652_106_3000_DC2959_ALC16717""","""1341_9652_106_3000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.00"""
"""1341_9652_309_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_2000_DC2959""","""BULK_OH_1341_9652_309_2000_DC2959_ALC16717""","""1341_9652_309_2000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.00"""
"""1341_9652_309_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_3000_DC2959""","""BULK_OH_1341_9652_309_3000_DC2959_ALC16717""","""1341_9652_309_3000""","""""","""6""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.01"""
"""359_4150_309_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_359_4150_309_3000_DC2959""","""BULK_OH_359_4150_309_3000_DC2959_ALC16717""","""359_4150_309_3000""","""""","""5""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.01"""
"""1457_1742_20_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1742_20_3000_DC2959""","""BULK_OH_1457_1742_20_3000_DC2959_ALC16717""","""1457_1742_20_3000""","""""","""59""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.01"""
"""1457_1695_400_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1695_400_1000_DC2959""","""BULK_OH_1457_1695_400_1000_DC2959_ALC16717""","""1457_1695_400_1000""","""""","""54""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.02"""
"""5495_2704_607_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2704_607_2000_DC2959""","""BULK_OH_5495_2704_607_2000_DC2959_ALC16717""","""5495_2704_607_2000""","""""","""7""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.02"""
"""5495_2704_125_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_5495_2704_125_3000_DC2959""","""BULK_OH_5495_2704_125_3000_DC2959_ALC16717""","""5495_2704_125_3000""","""""","""12""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.02"""
"""1455_1746_200_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1746_200_4000_DC2959""","""BULK_OH_1455_1746_200_4000_DC2959_ALC16717""","""1455_1746_200_4000""","""""","""9""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.03"""
"""1753_3693_835_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3693_835_3000_DC2959""","""BULK_OH_1753_3693_835_3000_DC2959_ALC16717""","""1753_3693_835_3000""","""""","""34""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.03"""
"""752_3500_100_1000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_100_1000_DC2959""","""BULK_OH_752_3500_100_1000_DC2959_ALC16717""","""752_3500_100_1000""","""""","""29""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.03"""
"""752_3500_100_2000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_100_2000_DC2959""","""BULK_OH_752_3500_100_2000_DC2959_ALC16717""","""752_3500_100_2000""","""""","""92""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.04"""
"""752_3500_100_3000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_100_3000_DC2959""","""BULK_OH_752_3500_100_3000_DC2959_ALC16717""","""752_3500_100_3000""","""""","""106""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.04"""
"""752_3500_100_4000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_100_4000_DC2959""","""BULK_OH_752_3500_100_4000_DC2959_ALC16717""","""752_3500_100_4000""","""""","""76""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.04"""
"""752_3500_100_5000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_100_5000_DC2959""","""BULK_OH_752_3500_100_5000_DC2959_ALC16717""","""752_3500_100_5000""","""""","""35""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.05"""
"""752_3500_100_6000""","""AEO_DC_2959""","""AEO_ST_6920""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_100_6000_DC2959""","""BULK_OH_752_3500_100_6000_DC2959_ALC16717""","""752_3500_100_6000""","""""","""12""","""0""","""0""","""16717""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.06.05"""
