Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""338_6967_471_201""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_338_6967_471_201_DC2959""","""BULK_OH_338_6967_471_201_DC2959_ALC16714""","""338_6967_471_201""","""""","""21""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.47"""
"""338_6982_53_18""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_338_6982_53_18_DC2959""","""BULK_OH_338_6982_53_18_DC2959_ALC16714""","""338_6982_53_18""","""""","""7""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.47"""
"""1333_7011_857_2""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_2_DC2959""","""BULK_OH_1333_7011_857_2_DC2959_ALC16714""","""1333_7011_857_2""","""""","""54""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.48"""
"""1333_7011_857_4""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_4_DC2959""","""BULK_OH_1333_7011_857_4_DC2959_ALC16714""","""1333_7011_857_4""","""""","""56""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.48"""
"""1333_7011_857_6""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_6_DC2959""","""BULK_OH_1333_7011_857_6_DC2959_ALC16714""","""1333_7011_857_6""","""""","""50""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.48"""
"""1333_7011_857_8""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_8_DC2959""","""BULK_OH_1333_7011_857_8_DC2959_ALC16714""","""1333_7011_857_8""","""""","""43""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.49"""
"""1333_7011_857_10""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_10_DC2959""","""BULK_OH_1333_7011_857_10_DC2959_ALC16714""","""1333_7011_857_10""","""""","""34""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.49"""
"""1333_7011_857_12""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_12_DC2959""","""BULK_OH_1333_7011_857_12_DC2959_ALC16714""","""1333_7011_857_12""","""""","""34""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.49"""
"""1333_7011_857_14""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_14_DC2959""","""BULK_OH_1333_7011_857_14_DC2959_ALC16714""","""1333_7011_857_14""","""""","""26""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.49"""
"""1333_7011_857_16""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_16_DC2959""","""BULK_OH_1333_7011_857_16_DC2959_ALC16714""","""1333_7011_857_16""","""""","""17""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.50"""
"""1333_7011_857_101""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_101_DC2959""","""BULK_OH_1333_7011_857_101_DC2959_ALC16714""","""1333_7011_857_101""","""""","""45""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.50"""
"""1333_7011_857_201""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_201_DC2959""","""BULK_OH_1333_7011_857_201_DC2959_ALC16714""","""1333_7011_857_201""","""""","""32""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.50"""
"""1333_7011_857_301""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7011_857_301_DC2959""","""BULK_OH_1333_7011_857_301_DC2959_ALC16714""","""1333_7011_857_301""","""""","""21""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.51"""
"""1333_7020_101_2""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7020_101_2_DC2959""","""BULK_OH_1333_7020_101_2_DC2959_ALC16714""","""1333_7020_101_2""","""""","""8""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.51"""
"""1333_7020_101_6""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7020_101_6_DC2959""","""BULK_OH_1333_7020_101_6_DC2959_ALC16714""","""1333_7020_101_6""","""""","""7""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.51"""
"""1333_7020_101_8""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7020_101_8_DC2959""","""BULK_OH_1333_7020_101_8_DC2959_ALC16714""","""1333_7020_101_8""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.51"""
"""1333_7020_101_101""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1333_7020_101_101_DC2959""","""BULK_OH_1333_7020_101_101_DC2959_ALC16714""","""1333_7020_101_101""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.52"""
"""381_3208_936_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_381_3208_936_1000_DC2959""","""BULK_OH_381_3208_936_1000_DC2959_ALC16714""","""381_3208_936_1000""","""""","""13""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.52"""
"""381_3208_936_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_381_3208_936_3000_DC2959""","""BULK_OH_381_3208_936_3000_DC2959_ALC16714""","""381_3208_936_3000""","""""","""25""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.52"""
"""381_3208_936_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_381_3208_936_4000_DC2959""","""BULK_OH_381_3208_936_4000_DC2959_ALC16714""","""381_3208_936_4000""","""""","""18""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.53"""
"""381_3218_914_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_381_3218_914_2000_DC2959""","""BULK_OH_381_3218_914_2000_DC2959_ALC16714""","""381_3218_914_2000""","""""","""10""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.53"""
"""381_3218_914_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_381_3218_914_3000_DC2959""","""BULK_OH_381_3218_914_3000_DC2959_ALC16714""","""381_3218_914_3000""","""""","""16""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.53"""
"""181_5618_976_5000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_976_5000_DC2959""","""BULK_OH_181_5618_976_5000_DC2959_ALC16714""","""181_5618_976_5000""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.53"""
"""181_5618_410_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_410_3000_DC2959""","""BULK_OH_181_5618_410_3000_DC2959_ALC16714""","""181_5618_410_3000""","""""","""17""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.54"""
"""181_5618_410_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_410_4000_DC2959""","""BULK_OH_181_5618_410_4000_DC2959_ALC16714""","""181_5618_410_4000""","""""","""15""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.54"""
"""181_5618_410_6000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_410_6000_DC2959""","""BULK_OH_181_5618_410_6000_DC2959_ALC16714""","""181_5618_410_6000""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.54"""
"""181_5618_101_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_101_1000_DC2959""","""BULK_OH_181_5618_101_1000_DC2959_ALC16714""","""181_5618_101_1000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.54"""
"""181_5618_101_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_101_3000_DC2959""","""BULK_OH_181_5618_101_3000_DC2959_ALC16714""","""181_5618_101_3000""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.55"""
"""181_5618_1_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_1_1000_DC2959""","""BULK_OH_181_5618_1_1000_DC2959_ALC16714""","""181_5618_1_1000""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.55"""
"""181_5618_1_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_1_3000_DC2959""","""BULK_OH_181_5618_1_3000_DC2959_ALC16714""","""181_5618_1_3000""","""""","""10""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.55"""
"""181_5618_1_6000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_181_5618_1_6000_DC2959""","""BULK_OH_181_5618_1_6000_DC2959_ALC16714""","""181_5618_1_6000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.56"""
"""312_4318_300_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_312_4318_300_2000_DC2959""","""BULK_OH_312_4318_300_2000_DC2959_ALC16714""","""312_4318_300_2000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.56"""
"""312_4329_900_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_312_4329_900_1000_DC2959""","""BULK_OH_312_4329_900_1000_DC2959_ALC16714""","""312_4329_900_1000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.56"""
"""312_4329_900_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_312_4329_900_2000_DC2959""","""BULK_OH_312_4329_900_2000_DC2959_ALC16714""","""312_4329_900_2000""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.56"""
"""312_4329_42_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_312_4329_42_2000_DC2959""","""BULK_OH_312_4329_42_2000_DC2959_ALC16714""","""312_4329_42_2000""","""""","""7""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.57"""
"""1332_7042_401_2""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1332_7042_401_2_DC2959""","""BULK_OH_1332_7042_401_2_DC2959_ALC16714""","""1332_7042_401_2""","""""","""11""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.57"""
"""1332_7042_401_4""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1332_7042_401_4_DC2959""","""BULK_OH_1332_7042_401_4_DC2959_ALC16714""","""1332_7042_401_4""","""""","""25""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.57"""
"""1332_7042_401_6""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1332_7042_401_6_DC2959""","""BULK_OH_1332_7042_401_6_DC2959_ALC16714""","""1332_7042_401_6""","""""","""29""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.58"""
"""1332_7042_401_8""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1332_7042_401_8_DC2959""","""BULK_OH_1332_7042_401_8_DC2959_ALC16714""","""1332_7042_401_8""","""""","""16""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.58"""
"""1332_7042_401_12""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1332_7042_401_12_DC2959""","""BULK_OH_1332_7042_401_12_DC2959_ALC16714""","""1332_7042_401_12""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.58"""
"""1332_7042_401_101""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1332_7042_401_101_DC2959""","""BULK_OH_1332_7042_401_101_DC2959_ALC16714""","""1332_7042_401_101""","""""","""7""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.58"""
"""2698_1117_342_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_1117_342_2000_DC2959""","""BULK_OH_2698_1117_342_2000_DC2959_ALC16714""","""2698_1117_342_2000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.59"""
"""2698_1117_342_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2698_1117_342_4000_DC2959""","""BULK_OH_2698_1117_342_4000_DC2959_ALC16714""","""2698_1117_342_4000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.59"""
"""2693_8201_368_3700""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_368_3700_DC2959""","""BULK_OH_2693_8201_368_3700_DC2959_ALC16714""","""2693_8201_368_3700""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.59"""
"""2693_8201_368_3701""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_368_3701_DC2959""","""BULK_OH_2693_8201_368_3701_DC2959_ALC16714""","""2693_8201_368_3701""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.55.59"""
"""2693_8201_368_4700""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_368_4700_DC2959""","""BULK_OH_2693_8201_368_4700_DC2959_ALC16714""","""2693_8201_368_4700""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.00"""
"""2693_8201_368_4701""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_368_4701_DC2959""","""BULK_OH_2693_8201_368_4701_DC2959_ALC16714""","""2693_8201_368_4701""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.00"""
"""2693_8201_368_5701""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_368_5701_DC2959""","""BULK_OH_2693_8201_368_5701_DC2959_ALC16714""","""2693_8201_368_5701""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.00"""
"""2693_8201_570_6000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_8201_570_6000_DC2959""","""BULK_OH_2693_8201_570_6000_DC2959_ALC16714""","""2693_8201_570_6000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.01"""
"""751_3704_73_1615""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3704_73_1615_DC2959""","""BULK_OH_751_3704_73_1615_DC2959_ALC16714""","""751_3704_73_1615""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.01"""
"""1522_4657_347_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1522_4657_347_3000_DC2959""","""BULK_OH_1522_4657_347_3000_DC2959_ALC16714""","""1522_4657_347_3000""","""""","""12""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.01"""
"""1399_6513_309_5000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1399_6513_309_5000_DC2959""","""BULK_OH_1399_6513_309_5000_DC2959_ALC16714""","""1399_6513_309_5000""","""""","""7""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.01"""
"""1784_2551_100_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_100_1000_DC2959""","""BULK_OH_1784_2551_100_1000_DC2959_ALC16714""","""1784_2551_100_1000""","""""","""12""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.02"""
"""1784_2551_100_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_100_3000_DC2959""","""BULK_OH_1784_2551_100_3000_DC2959_ALC16714""","""1784_2551_100_3000""","""""","""31""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.02"""
"""1784_2551_100_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_100_4000_DC2959""","""BULK_OH_1784_2551_100_4000_DC2959_ALC16714""","""1784_2551_100_4000""","""""","""12""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.02"""
"""1784_2551_164_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_164_1000_DC2959""","""BULK_OH_1784_2551_164_1000_DC2959_ALC16714""","""1784_2551_164_1000""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.03"""
"""1784_2551_164_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_164_2000_DC2959""","""BULK_OH_1784_2551_164_2000_DC2959_ALC16714""","""1784_2551_164_2000""","""""","""28""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.03"""
"""1784_2551_164_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_164_4000_DC2959""","""BULK_OH_1784_2551_164_4000_DC2959_ALC16714""","""1784_2551_164_4000""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.03"""
"""1784_2551_216_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_216_1000_DC2959""","""BULK_OH_1784_2551_216_1000_DC2959_ALC16714""","""1784_2551_216_1000""","""""","""11""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.03"""
"""1784_2551_216_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_216_2000_DC2959""","""BULK_OH_1784_2551_216_2000_DC2959_ALC16714""","""1784_2551_216_2000""","""""","""34""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.04"""
"""1784_2551_216_3000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_216_3000_DC2959""","""BULK_OH_1784_2551_216_3000_DC2959_ALC16714""","""1784_2551_216_3000""","""""","""27""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.04"""
"""1784_2551_216_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_216_4000_DC2959""","""BULK_OH_1784_2551_216_4000_DC2959_ALC16714""","""1784_2551_216_4000""","""""","""11""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.04"""
"""1784_2551_804_1000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_804_1000_DC2959""","""BULK_OH_1784_2551_804_1000_DC2959_ALC16714""","""1784_2551_804_1000""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.05"""
"""1784_2551_804_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_804_2000_DC2959""","""BULK_OH_1784_2551_804_2000_DC2959_ALC16714""","""1784_2551_804_2000""","""""","""28""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.05"""
"""1784_2551_804_4000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_1784_2551_804_4000_DC2959""","""BULK_OH_1784_2551_804_4000_DC2959_ALC16714""","""1784_2551_804_4000""","""""","""9""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.05"""
"""752_3834_73_2000""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3834_73_2000_DC2959""","""BULK_OH_752_3834_73_2000_DC2959_ALC16714""","""752_3834_73_2000""","""""","""5""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.05"""
"""6498_5570_73_900""","""AEO_DC_2959""","""AEO_ST_6900""","""20231118""","""20231119""","""20231122""","""BULK_OH_6498_5570_73_900_DC2959""","""BULK_OH_6498_5570_73_900_DC2959_ALC16714""","""6498_5570_73_900""","""""","""6""","""0""","""0""","""16714""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.11.56.06"""
