Class_Style_Color_Size,AEO_DC_From_LOC,AEO_DC_To_LOC,Allocate_Date,Ship_Date,Arrive_Date,BULK_OH_Class_Style_Color_Size_DC,BULK_OH_Class_Style_Color_Size_Alloc,Class_Style_Color_Size,,QTY,0,0,Alloc,1,N,,DEPLOYMENT,0,Manual Import,0000000000,FloorSet,Current_Time_Stamp
"""752_3839_158_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3839_158_5000_DC659""","""BULK_OH_752_3839_158_5000_DC659_ALC16718""","""752_3839_158_5000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.17"""
"""1753_3840_158_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3840_158_1000_DC659""","""BULK_OH_1753_3840_158_1000_DC659_ALC16718""","""1753_3840_158_1000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.17"""
"""1753_3840_158_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3840_158_4000_DC659""","""BULK_OH_1753_3840_158_4000_DC659_ALC16718""","""1753_3840_158_4000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.18"""
"""752_3724_73_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3724_73_4000_DC659""","""BULK_OH_752_3724_73_4000_DC659_ALC16718""","""752_3724_73_4000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.18"""
"""1165_9198_12_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1165_9198_12_2000_DC659""","""BULK_OH_1165_9198_12_2000_DC659_ALC16718""","""1165_9198_12_2000""","""""","""10""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.18"""
"""1165_9198_12_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1165_9198_12_5000_DC659""","""BULK_OH_1165_9198_12_5000_DC659_ALC16718""","""1165_9198_12_5000""","""""","""10""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.19"""
"""2693_3241_368_6000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2693_3241_368_6000_DC659""","""BULK_OH_2693_3241_368_6000_DC659_ALC16718""","""2693_3241_368_6000""","""""","""7""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.19"""
"""2372_8017_334_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2372_8017_334_4000_DC659""","""BULK_OH_2372_8017_334_4000_DC659_ALC16718""","""2372_8017_334_4000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.19"""
"""3375_8131_615_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_1000_DC659""","""BULK_OH_3375_8131_615_1000_DC659_ALC16718""","""3375_8131_615_1000""","""""","""7""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.19"""
"""3375_8131_615_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_2000_DC659""","""BULK_OH_3375_8131_615_2000_DC659_ALC16718""","""3375_8131_615_2000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.20"""
"""3375_8131_615_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_5000_DC659""","""BULK_OH_3375_8131_615_5000_DC659_ALC16718""","""3375_8131_615_5000""","""""","""15""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.20"""
"""3375_8131_615_6000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_3375_8131_615_6000_DC659""","""BULK_OH_3375_8131_615_6000_DC659_ALC16718""","""3375_8131_615_6000""","""""","""10""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.20"""
"""1341_9652_3_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_3_2000_DC659""","""BULK_OH_1341_9652_3_2000_DC659_ALC16718""","""1341_9652_3_2000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.21"""
"""1341_9652_106_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_2000_DC659""","""BULK_OH_1341_9652_106_2000_DC659_ALC16718""","""1341_9652_106_2000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.21"""
"""1341_9652_106_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_106_3000_DC659""","""BULK_OH_1341_9652_106_3000_DC659_ALC16718""","""1341_9652_106_3000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.21"""
"""1341_9652_309_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_2000_DC659""","""BULK_OH_1341_9652_309_2000_DC659_ALC16718""","""1341_9652_309_2000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.22"""
"""1341_9652_309_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1341_9652_309_3000_DC659""","""BULK_OH_1341_9652_309_3000_DC659_ALC16718""","""1341_9652_309_3000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.22"""
"""359_4150_207_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_359_4150_207_5000_DC659""","""BULK_OH_359_4150_207_5000_DC659_ALC16718""","""359_4150_207_5000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.22"""
"""1457_1695_400_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1695_400_1000_DC659""","""BULK_OH_1457_1695_400_1000_DC659_ALC16718""","""1457_1695_400_1000""","""""","""40""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.22"""
"""1457_1695_400_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1457_1695_400_5000_DC659""","""BULK_OH_1457_1695_400_5000_DC659_ALC16718""","""1457_1695_400_5000""","""""","""28""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.23"""
"""754_3632_889_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3632_889_3000_DC659""","""BULK_OH_754_3632_889_3000_DC659_ALC16718""","""754_3632_889_3000""","""""","""7""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.23"""
"""1455_1746_200_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1746_200_1000_DC659""","""BULK_OH_1455_1746_200_1000_DC659_ALC16718""","""1455_1746_200_1000""","""""","""10""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.23"""
"""1455_1746_200_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1746_200_2000_DC659""","""BULK_OH_1455_1746_200_2000_DC659_ALC16718""","""1455_1746_200_2000""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.24"""
"""1455_1746_200_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1455_1746_200_3000_DC659""","""BULK_OH_1455_1746_200_3000_DC659_ALC16718""","""1455_1746_200_3000""","""""","""11""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.24"""
"""754_3814_372_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_754_3814_372_3000_DC659""","""BULK_OH_754_3814_372_3000_DC659_ALC16718""","""754_3814_372_3000""","""""","""17""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.24"""
"""1753_3693_835_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1753_3693_835_5000_DC659""","""BULK_OH_1753_3693_835_5000_DC659_ALC16718""","""1753_3693_835_5000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.25"""
"""1436_3794_110_8002""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3794_110_8002_DC659""","""BULK_OH_1436_3794_110_8002_DC659_ALC16718""","""1436_3794_110_8002""","""""","""31""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.25"""
"""1436_3794_110_8004""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3794_110_8004_DC659""","""BULK_OH_1436_3794_110_8004_DC659_ALC16718""","""1436_3794_110_8004""","""""","""28""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.25"""
"""1436_3794_110_8008""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3794_110_8008_DC659""","""BULK_OH_1436_3794_110_8008_DC659_ALC16718""","""1436_3794_110_8008""","""""","""24""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.25"""
"""1436_3794_110_8010""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1436_3794_110_8010_DC659""","""BULK_OH_1436_3794_110_8010_DC659_ALC16718""","""1436_3794_110_8010""","""""","""14""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.26"""
"""752_3500_417_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_417_1000_DC659""","""BULK_OH_752_3500_417_1000_DC659_ALC16718""","""752_3500_417_1000""","""""","""13""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.26"""
"""752_3500_417_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_752_3500_417_5000_DC659""","""BULK_OH_752_3500_417_5000_DC659_ALC16718""","""752_3500_417_5000""","""""","""10""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.26"""
"""1754_3499_575_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3499_575_1000_DC659""","""BULK_OH_1754_3499_575_1000_DC659_ALC16718""","""1754_3499_575_1000""","""""","""28""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.27"""
"""1754_3499_575_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3499_575_3000_DC659""","""BULK_OH_1754_3499_575_3000_DC659_ALC16718""","""1754_3499_575_3000""","""""","""71""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.27"""
"""1754_3499_575_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_1754_3499_575_4000_DC659""","""BULK_OH_1754_3499_575_4000_DC659_ALC16718""","""1754_3499_575_4000""","""""","""22""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.27"""
"""751_3787_732_1611""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1611_DC659""","""BULK_OH_751_3787_732_1611_DC659_ALC16718""","""751_3787_732_1611""","""""","""8""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.27"""
"""751_3787_732_1612""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1612_DC659""","""BULK_OH_751_3787_732_1612_DC659_ALC16718""","""751_3787_732_1612""","""""","""35""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.28"""
"""751_3787_732_1613""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1613_DC659""","""BULK_OH_751_3787_732_1613_DC659_ALC16718""","""751_3787_732_1613""","""""","""51""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.28"""
"""751_3787_732_1614""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1614_DC659""","""BULK_OH_751_3787_732_1614_DC659_ALC16718""","""751_3787_732_1614""","""""","""15""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.28"""
"""751_3787_732_1615""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1615_DC659""","""BULK_OH_751_3787_732_1615_DC659_ALC16718""","""751_3787_732_1615""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.29"""
"""751_3787_732_1622""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1622_DC659""","""BULK_OH_751_3787_732_1622_DC659_ALC16718""","""751_3787_732_1622""","""""","""15""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.29"""
"""751_3787_732_1623""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1623_DC659""","""BULK_OH_751_3787_732_1623_DC659_ALC16718""","""751_3787_732_1623""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.29"""
"""751_3787_732_1624""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_751_3787_732_1624_DC659""","""BULK_OH_751_3787_732_1624_DC659_ALC16718""","""751_3787_732_1624""","""""","""20""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.30"""
"""753_3453_518_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_3453_518_4000_DC659""","""BULK_OH_753_3453_518_4000_DC659_ALC16718""","""753_3453_518_4000""","""""","""13""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.30"""
"""753_3453_518_6000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_3453_518_6000_DC659""","""BULK_OH_753_3453_518_6000_DC659_ALC16718""","""753_3453_518_6000""","""""","""27""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.30"""
"""753_3453_100_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_3453_100_4000_DC659""","""BULK_OH_753_3453_100_4000_DC659_ALC16718""","""753_3453_100_4000""","""""","""12""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.31"""
"""753_3453_100_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_753_3453_100_5000_DC659""","""BULK_OH_753_3453_100_5000_DC659_ALC16718""","""753_3453_100_5000""","""""","""12""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.31"""
"""3435_3876_136_8018""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3876_136_8018_DC659""","""BULK_OH_3435_3876_136_8018_DC659_ALC16718""","""3435_3876_136_8018""","""""","""11""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.31"""
"""3435_3876_136_8101""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_3435_3876_136_8101_DC659""","""BULK_OH_3435_3876_136_8101_DC659_ALC16718""","""3435_3876_136_8101""","""""","""43""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.32"""
"""329_4744_823_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_4744_823_4000_DC659""","""BULK_OH_329_4744_823_4000_DC659_ALC16718""","""329_4744_823_4000""","""""","""22""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.32"""
"""329_4744_823_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_4744_823_5000_DC659""","""BULK_OH_329_4744_823_5000_DC659_ALC16718""","""329_4744_823_5000""","""""","""12""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.32"""
"""329_4743_62_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_4743_62_4000_DC659""","""BULK_OH_329_4743_62_4000_DC659_ALC16718""","""329_4743_62_4000""","""""","""13""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.33"""
"""329_6445_410_6000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_6445_410_6000_DC659""","""BULK_OH_329_6445_410_6000_DC659_ALC16718""","""329_6445_410_6000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.33"""
"""329_4745_313_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_329_4745_313_5000_DC659""","""BULK_OH_329_4745_313_5000_DC659_ALC16718""","""329_4745_313_5000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.33"""
"""2782_1137_230_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2782_1137_230_2000_DC659""","""BULK_OH_2782_1137_230_2000_DC659_ALC16718""","""2782_1137_230_2000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.34"""
"""2782_1137_230_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2782_1137_230_3000_DC659""","""BULK_OH_2782_1137_230_3000_DC659_ALC16718""","""2782_1137_230_3000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.34"""
"""2782_1137_73_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2782_1137_73_2000_DC659""","""BULK_OH_2782_1137_73_2000_DC659_ALC16718""","""2782_1137_73_2000""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.34"""
"""2782_1137_73_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2782_1137_73_3000_DC659""","""BULK_OH_2782_1137_73_3000_DC659_ALC16718""","""2782_1137_73_3000""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.34"""
"""2782_1137_73_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_2782_1137_73_4000_DC659""","""BULK_OH_2782_1137_73_4000_DC659_ALC16718""","""2782_1137_73_4000""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.35"""
"""193_1842_615_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_193_1842_615_4000_DC659""","""BULK_OH_193_1842_615_4000_DC659_ALC16718""","""193_1842_615_4000""","""""","""6""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.35"""
"""133_7266_619_1000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_133_7266_619_1000_DC659""","""BULK_OH_133_7266_619_1000_DC659_ALC16718""","""133_7266_619_1000""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.35"""
"""133_7266_619_2000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_133_7266_619_2000_DC659""","""BULK_OH_133_7266_619_2000_DC659_ALC16718""","""133_7266_619_2000""","""""","""19""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.36"""
"""133_7266_619_3000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_133_7266_619_3000_DC659""","""BULK_OH_133_7266_619_3000_DC659_ALC16718""","""133_7266_619_3000""","""""","""27""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.36"""
"""133_7266_619_4000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_133_7266_619_4000_DC659""","""BULK_OH_133_7266_619_4000_DC659_ALC16718""","""133_7266_619_4000""","""""","""17""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.36"""
"""133_7266_619_5000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_133_7266_619_5000_DC659""","""BULK_OH_133_7266_619_5000_DC659_ALC16718""","""133_7266_619_5000""","""""","""9""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.37"""
"""133_7266_619_6000""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_133_7266_619_6000_DC659""","""BULK_OH_133_7266_619_6000_DC659_ALC16718""","""133_7266_619_6000""","""""","""7""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.37"""
"""338_6979_903_16""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_338_6979_903_16_DC659""","""BULK_OH_338_6979_903_16_DC659_ALC16718""","""338_6979_903_16""","""""","""7""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.37"""
"""338_6979_903_18""","""AEO_DC_659""","""AEO_ST_6922""","""20231118""","""20231119""","""20231122""","""BULK_OH_338_6979_903_18_DC659""","""BULK_OH_338_6979_903_18_DC659_ALC16718""","""338_6979_903_18""","""""","""5""","""0""","""0""","""16718""","""1""","""N""","""""","""DEPLOYMENT""","""0""","""Manual Import""","""0000000000""",""" ""","""2023-11-18.12.09.38"""
